CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Churned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance
735,3.970291913552122,8,0,1,170454.93,1,True,False,False,True,False,False,False,True,True,False
627,4.127134385045092,3,1,1,143104.3,0,False,True,False,False,True,False,False,True,True,False
713,3.828641396489095,5,1,1,55701.62,0,True,False,False,False,True,False,True,False,False,True
562,3.4339872044851463,2,0,1,186370.3,0,False,True,False,False,True,False,True,False,True,False
632,3.7612001156935624,2,1,0,24275.32,0,True,False,False,False,True,False,True,False,True,False
479,3.4965075614664802,2,0,0,50774.81,1,True,False,False,True,False,False,True,False,True,False
658,3.044522437723423,7,0,1,154279.87,0,False,False,True,False,True,False,False,True,False,True
598,3.6888794541139363,9,1,0,68462.59,1,True,False,False,True,False,False,True,False,False,True
597,2.9444389791664403,2,1,1,91036.74,0,True,False,False,False,True,False,False,True,False,True
512,3.4965075614664802,6,1,1,83681.97,0,True,False,False,True,False,False,False,True,True,False
704,3.6635616461296463,2,1,0,199484.96,0,True,False,False,False,True,False,True,False,True,False
474,3.258096538021482,6,0,0,152491.22,0,True,False,False,False,True,False,False,True,False,True
604,3.58351893845611,10,1,1,134875.37,0,False,True,False,False,True,False,True,False,True,False
683,3.713572066704308,6,1,1,184366.14,0,True,False,False,False,True,False,False,True,True,False
537,3.332204510175204,0,1,1,189839.93,0,True,False,False,False,True,False,False,True,True,False
794,3.4339872044851463,0,0,1,175643.44,0,False,False,True,False,True,False,False,True,True,False
732,4.007333185232471,9,0,1,3268.17,1,True,False,False,False,True,False,True,False,True,False
495,3.6375861597263857,2,1,1,47089.72,0,True,False,False,True,False,False,True,False,True,False
552,3.6375861597263857,10,1,1,46562.02,0,False,True,False,False,True,False,False,True,True,False
602,3.367295829986474,3,1,1,62487.97,0,True,False,False,True,False,False,False,True,True,False
607,3.6888794541139363,5,0,1,181598.25,0,False,True,False,False,True,False,True,False,True,False
675,3.4965075614664802,0,1,0,64815.05,1,False,True,False,True,False,False,True,False,True,False
443,3.9889840465642745,3,1,1,70196.23,1,True,False,False,True,False,False,True,False,True,False
727,3.4339872044851463,2,0,1,160383.47,0,True,False,False,True,False,False,False,True,True,False
482,3.6375861597263857,4,1,0,35848.12,0,True,False,False,False,True,False,True,False,True,False
686,3.5263605246161616,1,1,0,87278.48,0,True,False,False,True,False,False,False,True,False,True
588,3.5553480614894135,3,1,0,94498.82,0,False,True,False,False,True,False,True,False,True,False
605,3.871201010907891,10,0,1,133486.36,0,False,False,True,True,False,False,True,False,True,False
583,3.6635616461296463,1,1,0,73107.6,0,True,False,False,False,True,False,False,True,True,False
738,3.6109179126442243,7,1,0,195333.98,0,False,True,False,False,True,False,False,True,True,False
744,3.4011973816621555,1,1,0,121525.48,0,False,False,True,False,True,False,True,False,True,False
781,3.1354942159291497,2,1,0,173843.21,0,True,False,False,False,True,False,True,False,True,False
699,3.5263605246161616,2,1,0,185227.42,0,True,False,False,False,True,False,True,False,True,False
639,3.295836866004329,2,0,0,125244.18,0,True,False,False,True,False,False,False,True,False,True
583,3.295836866004329,4,1,0,163113.41,0,True,False,False,True,False,True,False,False,False,True
587,3.7376696182833684,1,0,0,123006.91,0,True,False,False,False,True,False,True,False,False,True
694,3.6888794541139363,9,1,0,40463.03,0,True,False,False,False,True,False,False,True,False,True
570,3.367295829986474,4,1,1,131363.57,1,True,False,False,True,False,False,True,False,True,False
692,3.8066624897703196,6,1,0,188305.85,1,False,True,False,False,True,True,False,False,True,False
511,3.4011973816621555,5,1,0,143994.86,0,True,False,False,True,False,False,False,True,False,True
788,3.4657359027997265,4,0,0,89368.59,0,True,False,False,False,True,False,True,False,True,False
526,4.189654742026425,7,1,1,158365.89,0,False,False,True,False,True,False,False,True,True,False
749,3.828641396489095,9,1,0,78753.12,1,False,False,True,True,False,False,True,False,True,False
691,3.4965075614664802,6,1,1,100408.31,0,True,False,False,True,False,False,False,True,False,True
481,3.6635616461296463,6,1,1,24677.54,0,True,False,False,True,False,False,True,False,False,True
752,3.4965075614664802,4,1,1,39570.78,0,True,False,False,False,True,False,False,True,False,True
658,3.6375861597263857,6,0,0,155665.76,0,True,False,False,True,False,False,True,False,True,False
679,3.7376696182833684,2,1,1,168294.27,0,False,False,True,False,True,False,True,False,False,True
754,3.295836866004329,7,0,1,87908.01,0,False,True,False,False,True,False,False,True,True,False
679,3.8501476017100584,10,1,0,191198.92,1,True,False,False,False,True,False,False,True,True,False
633,3.6635616461296463,2,0,0,191207.03,0,False,False,True,True,False,False,False,True,False,True
674,3.4339872044851463,1,1,0,128954.05,0,True,False,False,True,False,False,True,False,False,True
600,3.332204510175204,2,0,1,59905.29,0,False,True,False,False,True,False,True,False,True,False
645,3.8918202981106265,8,1,0,162012.6,0,False,False,True,False,True,False,False,True,False,True
698,3.58351893845611,6,0,1,19231.98,0,True,False,False,False,True,False,False,True,False,True
508,3.9889840465642745,10,1,1,175749.36,0,False,False,True,False,True,False,True,False,False,True
555,3.784189633918261,3,1,0,60533.96,1,True,False,False,True,False,True,False,False,True,False
751,3.871201010907891,9,1,0,137508.42,1,True,False,False,True,False,False,True,False,False,True
738,3.6635616461296463,1,0,1,189430.86,0,True,False,False,True,False,False,False,True,True,False
706,3.6635616461296463,8,0,1,6723.66,0,False,True,False,True,False,False,True,False,True,False
595,3.970291913552122,7,1,0,41371.68,1,True,False,False,True,False,False,False,True,False,True
577,3.7612001156935624,3,0,0,125140.72,1,False,True,False,True,False,False,True,False,True,False
578,3.58351893845611,8,1,1,143683.75,0,False,True,False,True,False,False,True,False,True,False
699,3.4657359027997265,3,1,1,170770.44,0,True,False,False,False,True,False,False,True,False,True
826,3.4011973816621555,5,0,1,157397.57,0,True,False,False,True,False,False,False,True,False,True
656,3.828641396489095,7,1,0,50595.15,1,False,True,False,True,False,False,True,False,True,False
556,3.8501476017100584,2,1,1,50390.98,0,True,False,False,True,False,False,True,False,True,False
569,3.713572066704308,4,1,0,163150.03,1,True,False,False,False,True,False,True,False,True,False
765,3.5263605246161616,9,0,0,138280.17,0,True,False,False,False,True,False,True,False,True,False
544,3.6109179126442243,2,0,0,135067.02,0,False,False,True,False,True,False,False,True,False,True
588,3.091042453358316,9,1,1,163534.75,1,False,False,True,True,False,False,True,False,True,False
740,3.4339872044851463,8,0,0,86657.48,0,False,False,True,True,False,False,False,True,False,True
850,3.6375861597263857,7,0,1,162087.82,0,False,False,True,False,True,False,True,False,True,False
766,3.4011973816621555,4,1,1,28879.3,0,False,True,False,False,True,False,False,True,True,False
849,3.713572066704308,6,1,1,169203.51,1,True,False,False,True,False,False,False,True,False,True
612,3.4965075614664802,0,1,0,102426.12,0,True,False,False,True,False,False,False,True,True,False
517,3.970291913552122,0,1,0,54676.1,1,False,True,False,False,True,False,True,False,True,False
645,4.007333185232471,7,1,1,18369.33,0,True,False,False,True,False,False,False,True,False,True
696,3.7612001156935624,4,0,1,159888.1,0,False,True,False,False,True,False,True,False,True,False
716,3.6888794541139363,3,0,1,167636.15,0,True,False,False,True,False,False,False,True,False,True
590,3.4657359027997265,9,1,0,138889.15,0,True,False,False,False,True,False,False,True,False,True
656,3.8066624897703196,7,1,1,199392.14,0,True,False,False,True,False,False,True,False,True,False
473,3.5553480614894135,7,1,0,189560.43,0,False,True,False,True,False,False,True,False,True,False
742,3.784189633918261,8,0,1,17375.27,1,False,True,False,True,False,False,True,False,True,False
834,4.04305126783455,8,1,0,140225.14,1,False,True,False,True,False,True,False,False,True,False
721,3.713572066704308,7,0,1,61018.85,0,True,False,False,False,True,False,False,True,False,True
590,3.367295829986474,10,1,1,51907.72,1,False,False,True,False,True,False,True,False,False,True
516,3.4339872044851463,7,1,0,47018.75,0,False,False,True,True,False,False,True,False,False,True
850,3.4965075614664802,0,0,1,33700.52,0,True,False,False,False,True,False,True,False,True,False
748,3.6635616461296463,9,1,1,59636.43,1,True,False,False,True,False,False,True,False,True,False
798,3.6375861597263857,4,1,0,157147.59,0,False,True,False,True,False,False,True,False,True,False
612,4.330733340286331,6,1,1,191393.26,0,False,True,False,False,True,False,True,False,True,False
540,3.6888794541139363,3,0,1,199862.75,0,True,False,False,True,False,False,True,False,True,False
719,3.4965075614664802,7,1,0,20016.59,0,False,False,True,True,False,False,False,True,False,True
598,3.871201010907891,6,1,0,30635.52,1,True,False,False,False,True,False,True,False,True,False
796,3.4657359027997265,5,0,1,117832.88,0,False,False,True,False,True,False,False,True,True,False
579,3.7376696182833684,0,1,1,22497.1,1,False,True,False,False,True,False,True,False,True,False
850,3.6888794541139363,7,1,1,747.88,0,False,True,False,True,False,False,True,False,True,False
599,3.5553480614894135,6,0,0,76870.81,0,False,False,True,False,True,False,True,False,True,False
724,3.4011973816621555,9,1,1,107848.24,0,True,False,False,True,False,False,True,False,True,False
508,3.7612001156935624,9,1,0,103726.71,0,True,False,False,True,False,False,True,False,False,True
773,3.6109179126442243,2,1,0,178268.36,0,False,False,True,False,True,False,False,True,True,False
526,3.332204510175204,1,0,1,126281.83,0,True,False,False,False,True,False,True,False,True,False
542,3.367295829986474,7,0,1,196651.72,0,True,False,False,True,False,False,False,True,False,True
470,3.5553480614894135,1,0,0,5962.3,0,True,False,False,False,True,False,True,False,True,False
805,3.6109179126442243,5,1,0,21928.81,0,False,False,True,False,True,False,False,True,False,True
548,3.8918202981106265,9,0,0,127022.87,1,False,True,False,False,True,False,True,False,True,False
672,3.6109179126442243,5,1,1,162763.01,0,True,False,False,False,True,False,True,False,True,False
773,3.8066624897703196,8,1,1,113950.51,0,True,False,False,False,True,False,True,False,True,False
614,3.784189633918261,6,0,1,104930.46,0,True,False,False,False,True,False,False,True,False,True
537,3.6375861597263857,10,0,0,52337.97,1,True,False,False,True,False,False,True,False,False,True
704,3.6888794541139363,6,0,1,179964.55,0,True,False,False,True,False,False,True,False,True,False
586,3.713572066704308,3,1,0,83753.64,0,False,False,True,False,True,False,True,False,True,False
677,3.1780538303479458,0,0,0,182913.95,0,True,False,False,True,False,False,False,True,True,False
558,3.4339872044851463,7,1,0,166720.28,0,False,False,True,True,False,False,False,True,False,True
634,3.6109179126442243,7,1,0,192721.98,0,False,True,False,True,False,False,False,True,True,False
655,3.6109179126442243,9,1,1,180241.44,0,False,True,False,False,True,False,True,False,True,False
619,3.332204510175204,6,1,0,48475.12,0,False,True,False,True,False,False,False,True,True,False
662,3.713572066704308,4,1,0,126551.48,0,True,False,False,True,False,False,False,True,False,True
705,3.4965075614664802,7,1,1,64872.55,0,False,False,True,False,True,False,True,False,True,False
527,3.5553480614894135,8,1,0,98031.53,1,False,False,True,True,False,False,True,False,False,True
630,3.2188758248682006,7,1,0,93524.22,0,False,True,False,True,False,False,True,False,True,False
850,3.5553480614894135,2,1,1,56991.66,0,True,False,False,False,True,False,False,True,False,True
668,3.970291913552122,10,0,0,183980.56,1,True,False,False,True,False,False,True,False,True,False
573,3.4657359027997265,9,1,1,130234.63,0,True,False,False,True,False,False,False,True,True,False
680,3.295836866004329,3,1,0,32454.26,0,True,False,False,False,True,False,True,False,False,True
758,3.4657359027997265,2,1,1,75396.43,0,True,False,False,True,False,False,True,False,True,False
597,3.8066624897703196,7,0,0,167756.45,0,True,False,False,False,True,False,False,True,False,True
580,3.5553480614894135,10,1,1,24799.47,0,False,True,False,False,True,False,False,True,True,False
622,4.07753744390572,5,1,1,60429.43,0,True,False,False,False,True,False,True,False,True,False
638,4.127134385045092,4,1,1,74241.09,0,False,True,False,False,True,False,False,True,True,False
640,2.995732273553991,4,0,1,78310.82,0,True,False,False,True,False,False,False,True,False,True
644,3.332204510175204,0,1,0,119419.37,0,False,False,True,False,True,False,False,True,False,True
753,3.4339872044851463,6,0,0,91305.77,0,True,False,False,True,False,False,True,False,True,False
629,3.6109179126442243,10,0,1,25136.95,1,True,False,False,True,False,True,False,False,True,False
775,3.4011973816621555,5,1,0,193880.6,1,True,False,False,True,False,False,True,False,False,True
701,3.713572066704308,2,1,0,47856.78,0,True,False,False,True,False,False,True,False,False,True
708,2.9444389791664403,7,1,1,4491.77,0,False,False,True,False,True,False,True,False,True,False
521,3.091042453358316,10,1,1,101311.95,0,False,False,True,True,False,False,True,False,False,True
636,3.1780538303479458,9,0,1,38830.72,0,True,False,False,True,False,False,False,True,False,True
529,3.4339872044851463,5,1,0,26817.23,0,True,False,False,True,False,False,False,True,False,True
757,3.332204510175204,3,1,1,199727.72,0,True,False,False,False,True,False,True,False,True,False
767,3.1780538303479458,5,1,1,67445.85,0,False,False,True,True,False,False,False,True,False,True
525,3.4965075614664802,5,1,0,161002.29,0,False,False,True,False,True,False,False,True,False,True
759,3.6375861597263857,1,1,0,20778.39,0,False,False,True,False,True,False,False,True,False,True
520,3.8066624897703196,1,1,1,41042.4,1,False,True,False,True,False,False,True,False,True,False
738,3.258096538021482,3,1,0,67484.16,0,True,False,False,True,False,False,False,True,False,True
548,3.6109179126442243,4,1,0,121763.68,0,False,False,True,False,True,False,True,False,False,True
535,3.871201010907891,9,1,0,157358.43,1,False,False,True,False,True,False,True,False,True,False
615,4.07753744390572,4,1,1,110275.17,0,False,False,True,False,True,False,True,False,True,False
850,3.6375861597263857,7,0,0,43801.27,0,False,True,False,False,True,False,False,True,True,False
487,3.5263605246161616,2,0,0,9085.0,0,True,False,False,True,False,False,True,False,True,False
731,3.4011973816621555,7,0,1,143086.09,0,True,False,False,False,True,False,False,True,False,True
726,3.5553480614894135,9,0,1,100556.98,0,False,False,True,True,False,False,False,True,False,True
609,3.5553480614894135,2,1,0,140000.29,0,True,False,False,True,False,False,True,False,True,False
714,3.9512437185814275,4,1,1,186775.25,0,True,False,False,False,True,False,True,False,True,False
694,3.5553480614894135,7,1,0,133570.43,1,False,False,True,True,False,False,True,False,False,True
786,3.4965075614664802,0,0,1,154990.58,1,True,False,False,True,False,False,True,False,True,False
698,3.295836866004329,6,0,0,27654.44,0,False,False,True,False,True,False,False,True,True,False
601,3.828641396489095,3,0,0,137763.93,0,True,False,False,True,False,False,True,False,True,False
769,3.713572066704308,1,1,0,25723.73,0,False,False,True,False,True,False,True,False,True,False
850,3.784189633918261,3,0,1,186285.52,0,False,True,False,False,True,False,False,True,True,False
646,3.912023005428146,5,1,1,142208.5,1,False,False,True,True,False,False,False,True,True,False
659,3.784189633918261,9,0,1,169862.01,1,True,False,False,True,False,False,True,False,True,False
487,3.4965075614664802,8,1,0,41365.85,0,False,False,True,False,True,False,True,False,True,False
740,3.6888794541139363,2,1,1,30812.84,0,False,True,False,True,False,False,False,True,True,False
686,3.6635616461296463,4,1,0,155023.93,0,True,False,False,False,True,False,False,True,False,True
612,3.58351893845611,5,1,0,159416.58,0,False,False,True,True,False,False,False,True,True,False
655,3.6109179126442243,8,0,0,76259.23,0,False,False,True,False,True,False,False,True,True,False
617,3.5263605246161616,1,1,0,105965.25,0,True,False,False,False,True,False,False,True,True,False
674,3.295836866004329,4,0,1,50743.83,0,True,False,False,True,False,False,True,False,True,False
711,3.4657359027997265,5,1,1,147720.27,0,False,False,True,False,True,False,False,True,False,True
624,3.295836866004329,7,1,1,167387.36,0,False,True,False,True,False,False,True,False,True,False
597,3.258096538021482,5,0,1,95159.13,0,False,False,True,False,True,False,False,True,False,True
682,3.828641396489095,4,1,1,4654.28,0,False,False,True,False,True,False,True,False,False,True
775,3.8066624897703196,8,1,0,130376.68,0,True,False,False,False,True,False,True,False,False,True
727,3.367295829986474,1,1,1,173486.39,0,True,False,False,True,False,False,True,False,True,False
629,3.4339872044851463,6,1,0,93881.75,0,True,False,False,False,True,False,False,True,False,True
684,3.828641396489095,0,1,1,36376.97,0,True,False,False,False,True,False,False,True,False,True
549,3.6109179126442243,1,1,1,128499.94,0,False,True,False,True,False,False,False,True,True,False
593,4.23410650459726,2,0,1,105898.69,0,False,True,False,False,True,False,False,True,True,False
536,3.6888794541139363,9,1,1,11959.03,0,False,False,True,False,True,False,False,True,False,True
707,3.58351893845611,6,0,0,98810.78,0,True,False,False,True,False,False,True,False,False,True
592,3.713572066704308,0,1,0,65906.07,0,False,False,True,False,True,False,False,True,False,True
703,3.784189633918261,6,1,0,151516.7,0,True,False,False,False,True,False,True,False,True,False
723,3.8066624897703196,4,1,0,37214.39,0,False,False,True,True,False,False,False,True,False,True
452,3.9512437185814275,1,0,0,92033.98,0,False,True,False,False,True,False,False,True,True,False
552,3.7376696182833684,4,0,0,195692.3,0,False,False,True,False,True,False,False,True,False,True
633,3.8501476017100584,0,1,1,6342.84,1,True,False,False,True,False,False,True,False,False,True
479,3.1354942159291497,9,0,1,95148.28,0,False,True,False,True,False,False,True,False,True,False
768,3.2188758248682006,6,1,1,21215.67,0,True,False,False,False,True,False,False,True,False,True
742,3.4339872044851463,4,1,1,19700.24,0,True,False,False,False,True,False,True,False,True,False
668,4.02535169073515,9,1,0,134396.64,1,False,True,False,False,True,False,True,False,True,False
707,3.784189633918261,3,1,1,135077.01,0,False,False,True,False,True,False,False,True,False,True
754,3.6635616461296463,7,1,0,133600.89,1,False,False,True,False,True,False,False,True,True,False
544,3.8501476017100584,5,0,0,99922.08,1,False,True,False,False,True,False,True,False,True,False
718,3.4657359027997265,8,1,1,41399.33,0,False,False,True,False,True,False,False,True,False,True
762,3.4339872044851463,7,1,1,159344.43,0,True,False,False,False,True,False,True,False,True,False
772,3.1354942159291497,2,1,0,18364.19,0,True,False,False,False,True,False,False,True,False,True
691,3.6109179126442243,7,1,1,98162.44,1,False,True,False,True,False,False,True,False,True,False
502,3.8066624897703196,0,0,0,84663.21,0,True,False,False,False,True,False,True,False,False,True
563,3.5263605246161616,6,0,0,36536.93,0,True,False,False,True,False,False,False,True,False,True
676,3.713572066704308,4,1,1,79101.67,0,True,False,False,True,False,False,True,False,True,False
576,3.9512437185814275,2,1,1,16644.16,0,False,False,True,False,True,False,False,True,True,False
629,3.5553480614894135,4,0,1,158420.14,0,False,False,True,False,True,False,False,True,True,False
625,3.9512437185814275,8,1,0,48988.28,0,False,False,True,False,True,False,True,False,True,False
628,3.8066624897703196,9,1,1,96862.56,0,True,False,False,False,True,False,False,True,False,True
471,3.58351893845611,5,1,1,96366.7,0,False,True,False,True,False,False,False,True,True,False
811,3.8066624897703196,5,1,1,146123.19,0,True,False,False,True,False,False,False,True,False,True
504,3.7376696182833684,3,0,0,135178.91,0,True,False,False,False,True,False,False,True,True,False
687,3.1780538303479458,3,1,0,158615.41,0,True,False,False,True,False,False,True,False,True,False
660,3.6109179126442243,2,0,0,71433.88,0,False,True,False,True,False,False,True,False,True,False
548,3.713572066704308,4,0,1,55672.09,0,True,False,False,True,False,False,True,False,True,False
609,3.4339872044851463,9,1,1,150218.11,0,False,True,False,False,True,False,True,False,True,False
659,3.7376696182833684,2,0,0,162734.31,1,False,False,True,True,False,False,True,False,False,True
526,3.9512437185814275,8,0,1,21228.71,1,True,False,False,False,True,False,True,False,True,False
725,3.6888794541139363,8,1,0,62027.9,0,False,True,False,False,True,False,True,False,True,False
519,3.6375861597263857,1,1,1,60988.21,1,False,True,False,False,True,False,True,False,True,False
562,3.4339872044851463,9,1,1,108675.01,0,False,True,False,True,False,False,True,False,True,False
482,3.8066624897703196,7,1,0,72643.95,1,False,True,False,False,True,False,True,False,True,False
535,3.6109179126442243,3,1,1,9241.52,0,False,False,True,False,True,False,False,True,True,False
561,3.295836866004329,9,1,0,153080.4,1,True,False,False,True,False,False,True,False,True,False
661,3.4011973816621555,7,1,0,72196.57,0,True,False,False,True,False,False,False,True,False,True
771,3.295836866004329,2,1,1,199527.34,0,True,False,False,False,True,False,False,True,False,True
545,3.258096538021482,7,0,1,156598.23,0,True,False,False,False,True,False,False,True,False,True
850,3.4965075614664802,2,0,1,74917.64,0,False,True,False,True,False,False,True,False,True,False
601,3.7612001156935624,3,1,1,111249.62,0,False,True,False,False,True,False,False,True,True,False
712,3.6375861597263857,7,1,1,59115.77,0,False,True,False,False,True,False,False,True,True,False
589,3.4339872044851463,10,1,0,148218.86,0,True,False,False,True,False,False,True,False,True,False
600,3.6109179126442243,8,1,1,77142.32,0,False,False,True,False,True,False,True,False,True,False
642,3.713572066704308,4,1,0,67484.6,0,False,True,False,False,True,False,True,False,True,False
575,3.8501476017100584,9,1,1,63452.18,1,False,True,False,False,True,False,False,True,True,False
570,4.04305126783455,5,0,1,103660.31,0,False,True,False,True,False,False,True,False,True,False
532,3.9512437185814275,9,1,0,163191.99,1,False,True,False,False,True,False,True,False,True,False
796,3.4011973816621555,2,1,0,62905.29,0,True,False,False,False,True,False,False,True,True,False
833,3.4657359027997265,6,1,1,44323.22,1,False,False,True,False,True,False,True,False,False,True
642,3.58351893845611,6,1,1,97938.59,0,False,False,True,True,False,False,False,True,False,True
655,3.332204510175204,10,0,1,126565.21,0,True,False,False,False,True,False,False,True,False,True
736,3.912023005428146,9,1,0,185360.4,1,False,True,False,False,True,False,True,False,True,False
617,3.5263605246161616,0,1,0,183229.02,0,True,False,False,True,False,False,False,True,True,False
762,3.332204510175204,3,1,1,106024.02,0,False,True,False,False,True,False,False,True,True,False
703,3.5553480614894135,5,1,0,167810.26,0,False,True,False,False,True,False,False,True,True,False
507,3.713572066704308,3,1,1,138536.09,0,True,False,False,False,True,False,False,True,True,False
581,3.258096538021482,3,1,1,184520.0,1,False,True,False,True,False,False,True,False,True,False
593,3.4339872044851463,9,0,1,20492.16,0,True,False,False,False,True,False,False,True,False,True
648,3.1354942159291497,9,1,0,134676.72,0,True,False,False,False,True,False,True,False,True,False
462,3.5263605246161616,1,1,0,138478.2,0,False,True,False,False,True,False,False,True,True,False
596,3.58351893845611,2,0,1,125557.95,0,False,False,True,False,True,False,False,True,False,True
627,3.784189633918261,5,1,0,82969.61,1,True,False,False,True,False,False,False,True,False,True
494,3.6888794541139363,7,0,1,158071.69,0,True,False,False,False,True,False,False,True,False,True
627,4.290459441148391,0,0,1,43615.67,0,True,False,False,False,True,False,True,False,True,False
850,3.6109179126442243,2,1,0,119969.99,0,False,False,True,False,True,False,False,True,False,True
632,3.8918202981106265,5,0,0,140201.21,0,True,False,False,True,False,False,True,False,True,False
490,3.4965075614664802,1,1,1,80792.83,0,True,False,False,False,True,False,False,True,False,True
715,3.6888794541139363,7,1,1,141359.11,0,True,False,False,False,True,False,True,False,False,True
679,3.871201010907891,8,1,0,23344.94,0,True,False,False,False,True,False,False,True,False,True
619,3.784189633918261,3,1,0,5075.17,1,True,False,False,False,True,False,True,False,True,False
465,3.4965075614664802,6,1,1,95500.98,0,False,False,True,True,False,False,False,True,False,True
736,3.4657359027997265,7,0,1,79082.62,0,False,False,True,False,True,False,True,False,False,True
501,3.5263605246161616,7,0,1,199805.63,0,False,True,False,True,False,False,True,False,True,False
535,3.367295829986474,5,0,1,52709.55,0,True,False,False,True,False,False,False,True,False,True
759,3.4965075614664802,2,1,0,56583.88,0,True,False,False,True,False,False,False,True,False,True
819,3.5553480614894135,1,0,1,3385.04,0,True,False,False,False,True,False,False,True,False,True
533,3.7612001156935624,4,0,1,12537.42,0,False,True,False,False,True,False,False,True,True,False
632,3.5553480614894135,2,0,0,64722.61,0,False,True,False,True,False,False,False,True,True,False
686,4.0943445622221,9,1,1,75246.21,1,True,False,False,False,True,True,False,False,False,True
687,3.5263605246161616,9,1,0,198929.84,0,True,False,False,True,False,False,True,False,True,False
667,3.4965075614664802,4,1,0,69011.66,0,False,True,False,True,False,False,False,True,True,False
699,3.2188758248682006,8,1,1,52404.47,0,False,False,True,True,False,False,False,True,False,True
497,3.6109179126442243,8,1,1,163641.53,0,False,False,True,False,True,False,False,True,True,False
780,3.4965075614664802,6,1,1,154598.56,0,False,False,True,True,False,False,True,False,True,False
652,3.9318256327243257,3,1,0,173989.47,1,True,False,False,True,False,False,True,False,False,True
477,3.8501476017100584,9,1,0,61315.37,1,True,False,False,False,True,False,True,False,True,False
652,3.6109179126442243,4,1,0,143393.24,0,True,False,False,True,False,False,False,True,False,True
488,3.4339872044851463,8,0,0,124210.53,0,True,False,False,True,False,False,True,False,True,False
572,3.1780538303479458,1,1,1,151460.84,0,True,False,False,False,True,False,False,True,False,True
755,3.6375861597263857,1,1,0,20734.81,0,True,False,False,True,False,False,False,True,False,True
779,3.1780538303479458,10,1,0,43705.56,0,False,True,False,True,False,False,False,True,True,False
693,3.828641396489095,3,1,0,180736.24,0,False,False,True,True,False,False,True,False,True,False
530,3.091042453358316,7,1,0,104170.48,0,False,False,True,True,False,False,False,True,False,True
738,3.4965075614664802,3,0,1,27867.59,0,False,False,True,True,False,False,False,True,True,False
690,3.4339872044851463,2,1,0,55387.28,0,False,True,False,False,True,False,False,True,True,False
611,3.4011973816621555,9,1,0,196332.45,0,True,False,False,True,False,False,True,False,True,False
643,3.5263605246161616,6,1,1,116046.22,0,False,False,True,False,True,False,False,True,False,True
632,3.713572066704308,8,1,0,93874.87,1,False,True,False,False,True,True,False,False,True,False
727,3.4339872044851463,10,0,0,76614.04,0,False,False,True,True,False,False,False,True,True,False
508,4.1588830833596715,2,1,1,6076.62,0,True,False,False,True,False,False,True,False,False,True
550,3.4339872044851463,5,1,1,122221.71,0,True,False,False,False,True,False,False,True,True,False
754,3.6635616461296463,3,1,1,24156.03,0,False,True,False,True,False,False,True,False,True,False
759,3.258096538021482,4,1,0,135394.62,0,True,False,False,False,True,False,False,True,False,True
794,3.4965075614664802,8,0,0,91340.02,0,False,False,True,False,True,False,False,True,False,True
549,3.367295829986474,3,1,0,146090.38,0,True,False,False,False,True,False,False,True,False,True
671,3.4339872044851463,0,1,0,172096.08,0,True,False,False,False,True,False,True,False,True,False
756,3.258096538021482,5,0,1,135034.57,1,False,True,False,True,False,False,True,False,True,False
632,3.044522437723423,1,1,0,84008.66,0,True,False,False,True,False,False,False,True,False,True
579,3.6375861597263857,8,0,0,91763.67,0,True,False,False,False,True,False,False,True,False,True
748,3.5263605246161616,5,1,1,137001.1,0,True,False,False,False,True,False,True,False,True,False
488,3.332204510175204,7,1,0,106799.49,0,False,True,False,True,False,False,False,True,True,False
710,4.060443010546419,7,0,1,10494.64,0,False,True,False,False,True,False,False,True,True,False
619,3.713572066704308,8,1,1,79866.73,1,False,False,True,True,False,True,False,False,False,True
773,4.1588830833596715,2,0,1,186172.85,0,True,False,False,False,True,False,True,False,True,False
657,4.31748811353631,7,0,1,91673.6,0,False,False,True,False,True,False,True,False,True,False
579,3.258096538021482,10,1,1,18458.2,0,True,False,False,True,False,False,True,False,True,False
542,3.367295829986474,9,1,0,8342.35,0,True,False,False,False,True,False,True,False,False,True
709,3.4657359027997265,2,1,0,138578.37,0,True,False,False,True,False,False,True,False,True,False
617,4.110873864173311,3,1,1,38129.22,0,False,False,True,False,True,False,True,False,True,False
568,3.7612001156935624,5,1,1,107155.4,1,False,True,False,False,True,True,False,False,True,False
769,4.290459441148391,1,1,1,29792.11,0,True,False,False,True,False,False,True,False,False,True
608,3.258096538021482,1,0,1,7063.6,0,False,True,False,False,True,False,True,False,True,False
503,3.4339872044851463,4,1,1,21645.06,0,False,False,True,False,True,False,False,True,False,True
608,3.6375861597263857,8,1,1,137079.86,0,False,True,False,True,False,False,False,True,True,False
731,3.6109179126442243,3,0,0,172718.35,1,False,True,False,False,True,False,True,False,True,False
850,3.6888794541139363,4,0,0,106691.02,0,False,True,False,True,False,False,False,True,True,False
591,3.5263605246161616,4,1,1,72274.84,0,False,True,False,True,False,False,True,False,True,False
579,3.6109179126442243,4,1,1,32246.63,0,False,False,True,False,True,False,False,True,False,True
570,3.6635616461296463,10,1,0,80552.36,0,True,False,False,False,True,False,False,True,True,False
709,3.6109179126442243,9,1,0,16733.59,0,True,False,False,True,False,False,False,True,False,True
